ConversationID,ClienteID,FechaHora,Canal,Intencion,Servicio,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
5378,1653,2025-12-18 18:42:06,Instagram,Reclamo,Soporte,12,False,Finalizada,False,4
5379,526,2025-11-17 16:44:13,Facebook,Cancelar servicio,Postventa,4,False,Finalizada,False,3
5380,641,2025-02-07 03:50:06,Web,Soporte técnico,Soporte,10,False,Abandonada,False,1
5381,872,2025-11-12 18:48:22,WhatsApp,Seguimiento,Soporte,5,False,Finalizada,True,4
5382,1492,2025-11-26 20:25:34,WhatsApp,Seguimiento,Atención Comercial,5,False,Finalizada,False,3
5383,8,2025-12-07 18:41:24,Facebook,Seguimiento,Ventas,7,False,Finalizada,True,5
5384,1495,2025-06-02 18:20:27,Facebook,Consultar precios,Atención Comercial,5,False,Finalizada,True,4
5385,339,2025-08-21 20:32:17,WhatsApp,Soporte técnico,Soporte,13,False,Finalizada,False,3
5386,1159,2025-12-25 12:49:10,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,3
5387,672,2025-12-21 03:51:48,Web,Consultar precios,Atención Comercial,5,False,Abandonada,False,1
5388,822,2025-07-06 09:13:42,WhatsApp,Soporte técnico,Postventa,18,True,Finalizada,True,2
5389,1602,2025-07-20 01:42:44,Web,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
5390,1857,2025-01-28 19:48:29,WhatsApp,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
5391,259,2025-04-10 19:36:35,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,True,5
5392,1727,2025-03-19 20:48:31,Facebook,Consultar precios,Ventas,4,False,Finalizada,True,5
5393,262,2025-05-03 18:56:42,WhatsApp,Agendar servicio,Ventas,7,False,Abandonada,False,1
5394,1294,2025-08-28 18:24:25,Web,Reclamo,Postventa,12,True,Abandonada,False,2
5395,1904,2025-07-02 12:49:59,Facebook,Cancelar servicio,Atención al Cliente,2,False,Abandonada,False,2
5396,511,2025-12-14 19:13:51,Web,Solicitar información,Postventa,5,False,Finalizada,True,5
5397,628,2025-09-27 12:38:44,WhatsApp,Solicitar información,Ventas,6,False,Finalizada,False,4
5398,1717,2025-04-10 18:47:01,WhatsApp,Consultar precios,Soporte,4,False,Finalizada,True,5
5399,161,2025-06-05 20:33:24,Web,Soporte técnico,Soporte,17,False,Finalizada,False,3
5400,1579,2025-11-22 19:52:15,Facebook,Cancelar servicio,Postventa,4,False,Finalizada,False,3
5401,1475,2025-01-19 19:38:47,WhatsApp,Soporte técnico,Atención al Cliente,12,True,Finalizada,False,2
5402,774,2025-09-11 12:25:55,Instagram,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
5403,817,2025-06-10 13:26:21,Instagram,Reclamo,Atención al Cliente,10,False,Finalizada,False,3
5404,1293,2025-02-18 09:41:18,Web,Agendar servicio,Atención Comercial,6,False,Finalizada,True,4
5405,1507,2025-03-12 09:43:51,WhatsApp,Solicitar información,Atención al Cliente,4,False,Finalizada,True,4
5406,1425,2025-08-24 18:14:52,Web,Agendar servicio,Soporte,5,False,Finalizada,False,4
5407,1766,2025-10-17 12:38:13,WhatsApp,Cancelar servicio,Soporte,3,False,Finalizada,False,5
5408,1902,2025-10-09 20:05:23,Web,Cancelar servicio,Ventas,3,False,Finalizada,False,4
5409,476,2025-03-19 20:38:20,WhatsApp,Consultar precios,Atención al Cliente,5,False,Abandonada,False,1
5410,1044,2025-08-19 15:45:12,Telegram,Agendar servicio,Postventa,8,True,Finalizada,False,2
5411,830,2025-05-03 10:37:10,Telegram,Solicitar información,Atención al Cliente,4,False,Finalizada,False,4
5412,439,2025-02-24 19:28:43,Facebook,Agendar servicio,Ventas,8,True,Abandonada,False,1
5413,651,2025-02-14 13:46:09,Facebook,Seguimiento,Atención al Cliente,4,False,Finalizada,True,4
5414,1764,2025-07-19 10:29:37,WhatsApp,Reclamo,Atención al Cliente,15,False,Finalizada,True,5
5415,471,2025-01-30 11:32:15,WhatsApp,Solicitar información,Ventas,6,False,Finalizada,True,4
5416,1500,2025-08-30 19:38:27,WhatsApp,Agendar servicio,Atención al Cliente,5,False,Finalizada,True,4
5417,1577,2025-10-17 12:43:10,WhatsApp,Cancelar servicio,Atención Comercial,2,True,Finalizada,False,3
5418,1190,2025-02-27 00:49:41,WhatsApp,Agendar servicio,Ventas,5,True,Finalizada,False,3
5419,1734,2025-01-21 20:19:29,WhatsApp,Soporte técnico,Soporte,15,False,Finalizada,True,5
5420,819,2025-01-14 19:09:11,WhatsApp,Soporte técnico,Postventa,17,True,Finalizada,True,3
5421,1874,2025-06-26 18:48:40,Web,Cancelar servicio,Postventa,3,False,Finalizada,True,5
5422,246,2025-10-22 20:41:43,Facebook,Seguimiento,Atención al Cliente,5,False,Finalizada,True,5
5423,910,2025-07-25 20:29:29,Instagram,Agendar servicio,Soporte,5,False,Abandonada,False,1
5424,1475,2025-10-08 10:20:25,Facebook,Cancelar servicio,Ventas,4,False,Finalizada,False,3
5425,207,2025-05-14 20:41:25,WhatsApp,Agendar servicio,Soporte,6,True,Finalizada,True,2
5426,791,2025-11-12 18:32:10,Web,Cancelar servicio,Soporte,3,False,Finalizada,True,5
5427,1753,2025-11-13 04:43:57,Facebook,Reclamo,Atención Comercial,10,False,Finalizada,False,4
5428,1249,2025-08-21 18:05:55,Web,Consultar precios,Ventas,4,False,Finalizada,False,4
5429,1794,2025-01-09 20:02:39,WhatsApp,Consultar precios,Postventa,4,True,Finalizada,True,1
5430,1911,2025-04-02 20:44:16,Web,Seguimiento,Atención Comercial,4,False,Abandonada,False,2
5431,947,2025-01-22 03:24:37,Web,Solicitar información,Soporte,5,False,Finalizada,False,4
5432,504,2025-09-30 20:13:20,WhatsApp,Solicitar información,Postventa,4,False,Finalizada,True,5
5433,1369,2025-07-01 10:14:03,Web,Soporte técnico,Atención al Cliente,13,False,Finalizada,True,5
5434,582,2025-01-28 20:54:34,Facebook,Reclamo,Ventas,12,True,Finalizada,False,2
5435,1082,2025-12-22 15:35:19,Facebook,Agendar servicio,Postventa,6,True,Finalizada,True,1
5436,1138,2025-11-02 04:47:18,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,True,5
5437,441,2025-10-17 12:54:19,Instagram,Consultar precios,Atención Comercial,3,False,Finalizada,False,4
5438,269,2025-01-12 19:53:33,Web,Consultar precios,Soporte,4,False,Abandonada,False,1
5439,1233,2025-07-07 12:55:40,WhatsApp,Cancelar servicio,Postventa,3,False,Finalizada,True,4
5440,1570,2025-08-06 13:39:33,Facebook,Seguimiento,Postventa,5,False,Finalizada,True,5
5441,977,2025-11-01 05:23:53,Web,Agendar servicio,Ventas,7,False,Finalizada,False,3
5442,194,2025-01-06 01:32:54,WhatsApp,Agendar servicio,Atención al Cliente,8,False,Abandonada,False,1
5443,523,2025-09-04 13:25:30,Telegram,Cancelar servicio,Soporte,4,False,Abandonada,False,1
5444,299,2025-02-23 02:28:58,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,True,5
5445,1181,2025-09-09 17:19:32,Facebook,Cancelar servicio,Soporte,3,False,Finalizada,False,4
5446,835,2025-05-22 18:00:22,WhatsApp,Reclamo,Atención Comercial,12,False,Finalizada,False,3
5447,1151,2025-06-04 20:55:55,Facebook,Consultar precios,Atención al Cliente,5,False,Finalizada,False,4
5448,488,2025-04-17 19:56:57,Web,Seguimiento,Postventa,4,False,Finalizada,False,3
5449,1261,2025-10-20 20:39:16,Web,Consultar precios,Soporte,3,False,Finalizada,False,3
5450,1549,2025-01-28 18:12:33,WhatsApp,Reclamo,Atención al Cliente,14,False,Finalizada,True,5
5451,1862,2025-11-08 08:55:08,Instagram,Solicitar información,Ventas,4,False,Finalizada,True,5
5452,1673,2025-01-24 20:50:14,Web,Reclamo,Atención al Cliente,14,False,Finalizada,False,3
5453,1355,2025-08-31 09:30:18,WhatsApp,Agendar servicio,Postventa,6,False,Finalizada,True,4
5454,736,2025-07-31 15:33:13,Facebook,Seguimiento,Ventas,4,False,Finalizada,False,3
5455,1946,2025-11-24 12:51:50,WhatsApp,Cancelar servicio,Atención al Cliente,2,True,Finalizada,True,2
5456,1333,2025-01-24 18:34:35,Web,Soporte técnico,Atención Comercial,14,False,Finalizada,True,5
5457,1975,2025-08-12 13:47:30,WhatsApp,Soporte técnico,Postventa,16,False,Finalizada,False,3
5458,1178,2025-10-22 20:57:36,Web,Soporte técnico,Ventas,11,False,Finalizada,True,4
5459,97,2025-07-01 15:17:10,WhatsApp,Agendar servicio,Soporte,7,False,Finalizada,False,5
5460,297,2025-03-30 18:03:41,Facebook,Seguimiento,Soporte,4,False,Finalizada,True,4
5461,940,2025-04-15 12:27:57,Facebook,Solicitar información,Atención al Cliente,4,False,Finalizada,False,3
5462,54,2025-10-26 19:23:11,WhatsApp,Reclamo,Postventa,8,False,Finalizada,True,5
5463,938,2025-11-15 18:23:40,Web,Reclamo,Postventa,11,False,Abandonada,False,1
5464,1763,2025-12-26 18:06:11,Facebook,Seguimiento,Soporte,7,False,Finalizada,False,5
5465,801,2025-04-09 12:46:21,WhatsApp,Agendar servicio,Atención al Cliente,7,False,Finalizada,False,4
5466,1055,2025-06-25 19:44:43,Instagram,Seguimiento,Atención Comercial,7,False,Finalizada,False,5
5467,264,2025-09-20 19:37:20,WhatsApp,Solicitar información,Atención al Cliente,5,False,Finalizada,True,5
5468,904,2025-06-20 18:27:08,WhatsApp,Seguimiento,Atención Comercial,5,False,Finalizada,False,3
5469,1639,2025-07-23 09:48:28,Web,Solicitar información,Atención al Cliente,6,False,Abandonada,False,1
5470,1009,2025-11-11 12:54:23,WhatsApp,Soporte técnico,Soporte,17,False,Finalizada,False,4
5471,659,2025-03-17 10:34:41,WhatsApp,Seguimiento,Postventa,6,False,Abandonada,False,1
5472,401,2025-04-30 19:28:56,WhatsApp,Seguimiento,Atención al Cliente,5,False,Finalizada,False,3
5473,762,2025-07-08 19:16:02,Telegram,Cancelar servicio,Ventas,4,False,Finalizada,False,4
5474,1147,2025-02-04 18:05:54,WhatsApp,Cancelar servicio,Soporte,4,False,Finalizada,False,3
5475,246,2025-03-29 19:07:20,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,True,4
5476,1701,2025-04-14 19:46:40,WhatsApp,Solicitar información,Atención Comercial,5,False,Abandonada,False,2
5477,612,2025-03-09 08:39:19,Facebook,Consultar precios,Ventas,5,False,Finalizada,False,3
5478,1976,2025-09-26 12:47:00,WhatsApp,Seguimiento,Atención al Cliente,5,False,Abandonada,False,1
5479,525,2025-07-26 04:42:38,Instagram,Soporte técnico,Atención Comercial,18,True,Finalizada,False,2
5480,1447,2025-11-06 05:16:16,WhatsApp,Consultar precios,Ventas,4,False,Finalizada,True,5
5481,526,2025-08-13 15:00:41,Facebook,Seguimiento,Postventa,4,False,Abandonada,False,1
5482,1944,2025-01-13 18:21:39,Instagram,Consultar precios,Ventas,5,False,Finalizada,False,4
5483,1627,2025-04-28 18:20:56,Instagram,Soporte técnico,Postventa,16,False,Finalizada,False,4
5484,727,2025-05-05 18:57:03,WhatsApp,Agendar servicio,Postventa,6,False,Finalizada,False,4
5485,1638,2025-02-16 01:16:34,WhatsApp,Seguimiento,Atención Comercial,7,False,Finalizada,True,4
5486,461,2025-07-05 18:57:48,Web,Cancelar servicio,Soporte,2,False,Finalizada,False,3
5487,137,2025-07-24 15:42:42,WhatsApp,Cancelar servicio,Soporte,2,False,Finalizada,False,3
5488,41,2025-04-19 13:47:10,Web,Agendar servicio,Atención al Cliente,5,False,Finalizada,True,5
5489,1310,2025-01-30 20:37:53,Web,Reclamo,Postventa,8,False,Abandonada,False,1
5490,784,2025-12-22 12:19:28,WhatsApp,Soporte técnico,Atención al Cliente,10,False,Finalizada,False,3
5491,934,2025-10-28 20:27:31,Web,Seguimiento,Postventa,5,False,Finalizada,True,5
5492,1867,2025-08-14 19:16:16,Web,Consultar precios,Soporte,3,False,Finalizada,False,4
5493,421,2025-07-28 20:25:35,WhatsApp,Soporte técnico,Ventas,12,False,Finalizada,False,3
5494,1521,2025-08-11 13:42:44,Web,Reclamo,Ventas,11,False,Abandonada,False,2
5495,1940,2025-04-22 20:55:57,Facebook,Agendar servicio,Atención al Cliente,7,False,Finalizada,False,3
5496,669,2025-12-05 18:24:42,WhatsApp,Reclamo,Postventa,9,True,Finalizada,True,3
5497,530,2025-05-03 18:41:47,WhatsApp,Reclamo,Postventa,12,False,Finalizada,True,5
5498,358,2025-06-23 19:21:03,Instagram,Soporte técnico,Ventas,13,False,Finalizada,True,5
5499,359,2025-12-26 10:07:05,Facebook,Soporte técnico,Ventas,10,True,Abandonada,False,2
5500,304,2025-05-29 19:51:17,WhatsApp,Seguimiento,Soporte,5,False,Finalizada,True,5
5501,1686,2025-10-18 20:32:25,Facebook,Soporte técnico,Soporte,18,True,Finalizada,True,1
5502,735,2025-04-25 13:39:19,Instagram,Reclamo,Ventas,9,True,Finalizada,False,2
5503,919,2025-05-17 11:18:27,Instagram,Consultar precios,Ventas,5,False,Finalizada,True,5
5504,1416,2025-01-26 11:53:59,WhatsApp,Cancelar servicio,Soporte,3,False,Finalizada,False,4
5505,935,2025-05-12 20:15:47,Web,Solicitar información,Soporte,5,False,Finalizada,False,3
5506,945,2025-08-18 12:54:36,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,False,3
5507,628,2025-09-22 12:14:00,Facebook,Agendar servicio,Ventas,6,False,Finalizada,False,3
5508,997,2025-02-03 13:54:59,Web,Reclamo,Atención al Cliente,13,True,Abandonada,False,1
5509,1207,2025-02-24 20:44:42,WhatsApp,Soporte técnico,Atención al Cliente,18,True,Finalizada,False,2
5510,1971,2025-08-25 20:54:25,Web,Consultar precios,Atención al Cliente,3,False,Finalizada,False,3
5511,735,2025-06-29 00:00:09,WhatsApp,Soporte técnico,Postventa,18,True,Finalizada,False,3
5512,1181,2025-08-01 20:01:25,Telegram,Consultar precios,Ventas,5,False,Finalizada,False,4
5513,1427,2025-10-05 19:03:04,WhatsApp,Seguimiento,Postventa,5,False,Finalizada,False,5
5514,1478,2025-08-31 18:53:50,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,False,3
5515,1028,2025-03-21 13:19:29,WhatsApp,Agendar servicio,Soporte,8,False,Finalizada,False,4
5516,575,2025-04-28 03:46:16,WhatsApp,Seguimiento,Soporte,7,False,Finalizada,True,5
5517,742,2025-05-06 19:26:53,WhatsApp,Agendar servicio,Postventa,6,False,Abandonada,False,2
5518,495,2025-10-29 20:26:27,Web,Solicitar información,Atención Comercial,4,False,Finalizada,False,3
5519,537,2025-04-07 04:07:21,Web,Agendar servicio,Ventas,7,False,Finalizada,False,4
5520,722,2025-10-09 19:13:22,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,True,5
5521,1138,2025-05-15 18:54:22,Web,Cancelar servicio,Soporte,3,False,Finalizada,False,3
5522,1368,2025-04-26 09:26:29,WhatsApp,Solicitar información,Ventas,5,False,Finalizada,True,4
5523,1870,2025-02-06 08:26:46,Instagram,Seguimiento,Ventas,5,True,Finalizada,False,3
5524,1024,2025-01-04 15:49:45,WhatsApp,Cancelar servicio,Soporte,4,False,Finalizada,True,5
5525,1014,2025-06-17 12:12:17,WhatsApp,Cancelar servicio,Ventas,3,False,Finalizada,False,3
5526,1304,2025-11-08 18:45:31,WhatsApp,Seguimiento,Soporte,5,False,Finalizada,True,5
5527,1306,2025-02-11 00:13:11,Web,Solicitar información,Soporte,4,False,Finalizada,False,3
5528,1234,2025-05-29 13:35:01,Web,Reclamo,Atención Comercial,10,False,Abandonada,False,2
5529,1592,2025-04-07 13:28:26,Web,Solicitar información,Soporte,5,False,Finalizada,True,5
5530,304,2025-10-30 09:36:52,Web,Cancelar servicio,Atención Comercial,3,False,Finalizada,False,4
5531,1607,2025-09-16 13:57:51,WhatsApp,Consultar precios,Atención al Cliente,3,False,Finalizada,True,5
5532,62,2025-04-23 10:52:13,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,True,4
5533,1139,2025-10-11 11:05:53,WhatsApp,Reclamo,Atención Comercial,12,False,Finalizada,False,3
5534,103,2025-10-04 18:53:18,Instagram,Cancelar servicio,Soporte,4,False,Finalizada,False,4
5535,260,2025-02-06 18:50:37,Telegram,Solicitar información,Ventas,5,False,Finalizada,False,3
5536,1087,2025-08-11 20:47:46,WhatsApp,Agendar servicio,Ventas,5,False,Abandonada,False,1
5537,1413,2025-06-05 15:36:09,Web,Soporte técnico,Ventas,13,True,Abandonada,False,1
5538,1794,2025-06-12 09:37:45,WhatsApp,Consultar precios,Soporte,3,False,Finalizada,False,5
5539,1835,2025-12-20 16:30:40,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,3
5540,1581,2025-08-02 20:41:56,WhatsApp,Soporte técnico,Atención al Cliente,11,False,Finalizada,True,5
5541,676,2025-11-23 13:16:35,Facebook,Consultar precios,Soporte,4,False,Finalizada,False,3
5542,1014,2025-02-07 13:43:10,WhatsApp,Soporte técnico,Postventa,18,True,Finalizada,True,1
5543,789,2025-09-16 12:29:31,WhatsApp,Solicitar información,Atención Comercial,6,False,Finalizada,False,5
5544,1641,2025-01-09 10:46:02,Web,Reclamo,Ventas,12,False,Finalizada,False,3
5545,1779,2025-04-15 19:42:05,Web,Soporte técnico,Ventas,16,False,Finalizada,False,4
5546,1260,2025-08-03 13:12:15,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,4
5547,682,2025-10-19 19:56:04,WhatsApp,Cancelar servicio,Atención Comercial,3,False,Abandonada,False,1
5548,1628,2025-09-16 20:18:10,Telegram,Cancelar servicio,Ventas,4,False,Finalizada,False,3
5549,1009,2025-08-29 18:32:25,WhatsApp,Consultar precios,Atención al Cliente,3,False,Abandonada,False,1
5550,767,2025-04-16 19:14:34,Web,Reclamo,Atención Comercial,9,False,Finalizada,False,5
5551,1850,2025-01-27 13:33:53,WhatsApp,Reclamo,Atención al Cliente,11,False,Finalizada,False,4
5552,923,2025-04-06 19:23:53,Telegram,Solicitar información,Ventas,6,False,Finalizada,False,4
5553,1874,2025-07-18 20:30:10,WhatsApp,Consultar precios,Soporte,4,False,Abandonada,False,1
5554,1485,2025-12-11 19:33:35,Facebook,Cancelar servicio,Postventa,4,False,Finalizada,True,4
5555,152,2025-10-10 03:31:09,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Abandonada,False,2
5556,1391,2025-06-23 15:18:13,WhatsApp,Agendar servicio,Soporte,6,False,Finalizada,True,4
5557,1418,2025-09-10 18:11:30,WhatsApp,Solicitar información,Postventa,6,False,Finalizada,False,4
5558,747,2025-07-28 13:46:16,Facebook,Consultar precios,Soporte,3,False,Abandonada,False,2
5559,1129,2025-05-28 12:14:38,Web,Reclamo,Postventa,10,False,Finalizada,False,4
5560,1515,2025-08-11 13:13:18,WhatsApp,Agendar servicio,Atención Comercial,5,False,Finalizada,False,4
5561,839,2025-03-25 18:04:41,Facebook,Solicitar información,Atención Comercial,5,False,Finalizada,False,5
5562,1355,2025-08-16 18:40:50,WhatsApp,Soporte técnico,Atención Comercial,18,False,Finalizada,True,5
5563,6,2025-03-01 13:15:26,Facebook,Seguimiento,Atención Comercial,7,False,Finalizada,True,5
5564,1606,2025-08-09 19:50:23,WhatsApp,Solicitar información,Ventas,4,False,Finalizada,True,5
5565,532,2025-01-15 20:50:00,WhatsApp,Seguimiento,Atención al Cliente,7,False,Finalizada,True,4
5566,894,2025-10-13 17:27:46,WhatsApp,Soporte técnico,Postventa,18,False,Finalizada,False,4
5567,629,2025-11-09 03:44:33,Telegram,Agendar servicio,Atención Comercial,7,False,Finalizada,True,5
5568,1004,2025-09-25 12:06:50,WhatsApp,Soporte técnico,Ventas,14,False,Abandonada,False,1
5569,424,2025-10-09 15:36:18,Telegram,Cancelar servicio,Ventas,2,False,Abandonada,False,1
5570,788,2025-04-12 20:56:50,Instagram,Seguimiento,Soporte,5,False,Finalizada,False,4
5571,890,2025-08-04 18:24:48,WhatsApp,Seguimiento,Atención Comercial,5,False,Finalizada,True,4
5572,1257,2025-10-03 12:07:33,Web,Solicitar información,Postventa,5,False,Abandonada,False,1
5573,657,2025-03-30 13:11:18,WhatsApp,Soporte técnico,Atención al Cliente,18,False,Finalizada,True,5
5574,68,2025-02-06 09:56:51,WhatsApp,Seguimiento,Soporte,4,False,Finalizada,True,4
5575,594,2025-01-28 18:53:21,Facebook,Cancelar servicio,Atención Comercial,2,False,Finalizada,False,3
5576,485,2025-06-18 19:00:00,Web,Cancelar servicio,Soporte,4,False,Finalizada,False,3
5577,1895,2025-11-23 20:12:09,Web,Agendar servicio,Postventa,6,False,Finalizada,False,3
5578,1616,2025-12-25 08:53:55,WhatsApp,Soporte técnico,Soporte,16,False,Finalizada,True,4
5579,514,2025-08-17 20:29:55,WhatsApp,Consultar precios,Soporte,5,False,Abandonada,False,1
5580,1157,2025-08-04 19:02:08,WhatsApp,Solicitar información,Ventas,6,False,Abandonada,False,2
5581,1600,2025-03-30 12:05:25,WhatsApp,Seguimiento,Soporte,6,True,Abandonada,False,1
5582,176,2025-06-27 13:54:21,Web,Reclamo,Ventas,12,True,Abandonada,False,2
5583,1756,2025-01-11 12:16:49,Telegram,Reclamo,Ventas,9,False,Finalizada,False,3
5584,1463,2025-07-21 18:39:34,Facebook,Seguimiento,Atención Comercial,5,False,Finalizada,False,5
5585,1532,2025-07-08 04:20:00,Web,Solicitar información,Atención al Cliente,6,False,Finalizada,False,5
5586,982,2025-07-21 19:22:24,WhatsApp,Agendar servicio,Soporte,7,False,Finalizada,True,5
5587,814,2025-04-07 19:40:40,WhatsApp,Solicitar información,Ventas,6,False,Finalizada,False,4
5588,1351,2025-08-29 08:30:49,Telegram,Solicitar información,Atención al Cliente,6,False,Finalizada,False,5
5589,1102,2025-02-14 09:44:39,Web,Soporte técnico,Postventa,15,True,Finalizada,True,2
5590,394,2025-10-27 12:20:52,WhatsApp,Solicitar información,Atención al Cliente,4,False,Finalizada,True,5
5591,858,2025-10-03 09:03:07,Web,Solicitar información,Postventa,5,False,Finalizada,True,4
5592,630,2025-09-26 12:34:43,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,False,5
